model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
Qwen,Epit,13,1,0,1,1,10,3,vapeur,d’eau,Redun,Non,Non
Qwen,Epit,13,1,0,1,1,10,4,vapeur,d’eau,Redun,Non,Non
Qwen,Epit,13,1,0,1,1,10,5,vapeur,d’eau,Redun,Non,Non
Qwen,Epit,14,1,0,1,1,10,1,toilette,mortuaire,Redun,Non,Non
Qwen,Epit,14,1,0,1,1,10,2,toilette,mortuaire,Redun,Non,Non
Qwen,Epit,14,1,0,1,1,10,3,toilette,mortuaire,Redun,Non,Non
Qwen,Epit,14,1,0,1,1,10,4,toilette,mortuaire,Redun,Non,Non
Qwen,Epit,14,1,0,1,1,10,5,toilette,mortuaire,Redun,Non,Non
Qwen,Epit,15,1,0,1,1,10,1,comme il faut,bien,Redun,Non,Non
Qwen,Epit,15,1,0,1,1,10,2,comme il faut,bien,Redun,Non,Non
Qwen,Epit,15,1,0,1,1,10,3,comme il faut,bien,Redun,Non,Non
Qwen,Epit,15,1,0,1,1,10,4,comme il faut,bien,Redun,Non,Non
Qwen,Epit,15,1,0,1,1,10,5,comme il faut,bien,Redun,Non,Non
Qwen,Epit,16,1,0,1,1,10,1,partie,génitales,Redun,Non,Non
Qwen,Epit,16,1,0,1,1,10,2,partie,génitales,Redun,Non,Non
Qwen,Epit,16,1,0,1,1,10,3,partie,génitales,Redun,Non,Non
Qwen,Epit,16,1,0,1,1,10,4,partie,génitales,Redun,Non,Non
Qwen,Epit,16,1,0,1,1,10,5,partie,génitales,Redun,Non,Non
Qwen,Epit,17,1,0,1,1,10,1,flocon,de neige,Redun,Non,Non
Qwen,Epit,17,1,0,1,1,10,2,flocon,de neige,Redun,Non,Non
Qwen,Epit,17,1,0,1,1,10,3,flocon,de neige,Redun,Non,Non
Qwen,Epit,17,1,0,1,1,10,4,flocon,de neige,Redun,Non,Non
Qwen,Epit,17,1,0,1,1,10,5,flocon,de neige,Redun,Non,Non
Qwen,Epit,18,1,0,1,1,10,1,temple,protestant,Redun,Non,Non
Qwen,Epit,18,1,0,1,1,10,2,temple,protestant,Redun,Non,Non
Qwen,Epit,18,1,0,1,1,10,3,temple,protestant,Redun,Non,Non
Qwen,Epit,18,1,0,1,1,10,4,temple,protestant,Redun,Non,Non
Qwen,Epit,18,1,0,1,1,10,5,temple,protestant,Redun,Non,Non
Qwen,Epit,19,1,0,1,1,10,1,objet,céleste,Redun,Non,Non
Qwen,Epit,19,1,0,1,1,10,2,objet,céleste,Redun,Non,Non
Qwen,Epit,19,1,0,1,1,10,3,objet,céleste,Redun,Non,Non
Qwen,Epit,19,1,0,1,1,10,4,objet,céleste,Redun,Non,Non
Qwen,Epit,19,1,0,1,1,10,5,objet,céleste,Redun,Non,Non
Qwen,Epit,20,1,0,1,1,10,1,tapis,roulant,Redun,Non,Non
Qwen,Epit,20,1,0,1,1,10,2,tapis,roulant,Redun,Non,Non
Qwen,Epit,20,1,0,1,1,10,3,tapis,roulant,Redun,Non,Non
Qwen,Epit,20,1,0,1,1,10,4,tapis,roulant,Redun,Non,Non
Qwen,Epit,20,1,0,1,1,10,5,tapis,roulant,Redun,Non,Non
Qwen,Epit,21,2,0,1,1,10,1,pompe,à eau,Epit,Oui,Non
Qwen,Epit,21,2,0,1,1,10,2,pompe,à eau,Epit,Oui,Non
Qwen,Epit,21,2,0,1,1,10,3,pompe,à eau,Epit,Oui,Non
Qwen,Epit,21,2,0,1,1,10,4,pompe,à eau,Epit,Oui,Non
Qwen,Epit,21,2,0,1,1,10,5,pompe,à eau,Epit,Oui,Non
Qwen,Epit,22,2,0,1,1,10,1,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,22,2,0,1,1,10,2,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,22,2,0,1,1,10,3,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,22,2,0,1,1,10,4,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,22,2,0,1,1,10,5,grand-père,vieux,Epit,Oui,Oui
Qwen,Epit,23,2,0,1,1,10,1,porc,sale,Epit,Oui,Non
Qwen,Epit,23,2,0,1,1,10,2,porc,sale,Epit,Oui,Non
Qwen,Epit,23,2,0,1,1,10,3,porc,sale,Epit,Oui,Non
Qwen,Epit,23,2,0,1,1,10,4,porc,sale,Epit,Oui,Non
Qwen,Epit,23,2,0,1,1,10,5,porc,sale,Epit,Oui,Non
Qwen,Epit,24,2,0,1,1,10,1,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,24,2,0,1,1,10,2,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,24,2,0,1,1,10,3,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,24,2,0,1,1,10,4,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,24,2,0,1,1,10,5,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,25,2,0,1,1,10,1,orage,gros,Epit,Oui,Non
Qwen,Epit,25,2,0,1,1,10,2,orage,gros,Epit,Oui,Non
Qwen,Epit,25,2,0,1,1,10,3,orage,gros,Epit,Oui,Non
Qwen,Epit,25,2,0,1,1,10,4,orage,gros,Epit,Oui,Non
Qwen,Epit,25,2,0,1,1,10,5,orage,gros,Epit,Oui,Non
Qwen,Epit,26,2,0,1,1,10,1,tempête,véritable,Epit,Oui,Non
Qwen,Epit,26,2,0,1,1,10,2,tempête,véritable,Epit,Oui,Non
Qwen,Epit,26,2,0,1,1,10,3,tempête,véritable,Epit,Oui,Non
Qwen,Epit,26,2,0,1,1,10,4,tempête,véritable,Epit,Oui,Non
Qwen,Epit,26,2,0,1,1,10,5,tempête,véritable,Epit,Oui,Non
Qwen,Epit,27,2,0,1,1,10,1,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,27,2,0,1,1,10,2,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,27,2,0,1,1,10,3,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,27,2,0,1,1,10,4,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,27,2,0,1,1,10,5,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,28,2,0,1,1,10,1,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,28,2,0,1,1,10,2,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,28,2,0,1,1,10,3,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,28,2,0,1,1,10,4,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,28,2,0,1,1,10,5,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,29,2,0,1,1,10,1,nuage,petit,Epit,Oui,Non
Qwen,Epit,29,2,0,1,1,10,2,nuage,petit,Epit,Oui,Non
Qwen,Epit,29,2,0,1,1,10,3,nuage,petit,Epit,Oui,Non
Qwen,Epit,29,2,0,1,1,10,4,nuage,petit,Epit,Oui,Non
Qwen,Epit,29,2,0,1,1,10,5,nuage,petit,Epit,Oui,Non
Qwen,Epit,30,2,0,1,1,10,1,collabo,sale,Epit,Oui,Non
Qwen,Epit,30,2,0,1,1,10,2,collabo,sale,Epit,Oui,Non
Qwen,Epit,30,2,0,1,1,10,3,collabo,sale,Epit,Oui,Non
Qwen,Epit,30,2,0,1,1,10,4,collabo,sale,Epit,Oui,Non
Qwen,Epit,30,2,0,1,1,10,5,collabo,sale,Epit,Oui,Non
Qwen,Epit,31,2,0,1,1,10,1,coureur,de jupons,Redun,Non,Oui
Qwen,Epit,31,2,0,1,1,10,2,coureur,de jupons,Redun,Non,Oui
Qwen,Epit,31,2,0,1,1,10,3,coureur,de jupons,Redun,Non,Oui
Qwen,Epit,31,2,0,1,1,10,4,coureur,de jupons,Redun,Non,Oui
Qwen,Epit,31,2,0,1,1,10,5,coureur,de jupons,Redun,Non,Oui
Qwen,Epit,32,2,0,1,1,10,1,torchon,sec,Ver,Non,Non
Qwen,Epit,32,2,0,1,1,10,2,torchon,sec,Ver,Non,Non
Qwen,Epit,32,2,0,1,1,10,3,torchon,sec,Ver,Non,Non
Qwen,Epit,32,2,0,1,1,10,4,torchon,sec,Ver,Non,Non
Qwen,Epit,32,2,0,1,1,10,5,torchon,sec,Ver,Non,Non
Qwen,Epit,33,2,0,1,1,10,1,mère,bonne,Ver,Non,Non
Qwen,Epit,33,2,0,1,1,10,2,mère,bonne,Ver,Non,Non
Qwen,Epit,33,2,0,1,1,10,3,mère,bonne,Ver,Non,Non
Qwen,Epit,33,2,0,1,1,10,4,mère,bonne,Ver,Non,Non
Qwen,Epit,33,2,0,1,1,10,5,mère,bonne,Ver,Non,Non
Qwen,Epit,34,2,0,1,1,10,1,rouge,vif,Magn,Non,Non
Qwen,Epit,34,2,0,1,1,10,2,rouge,vif,Magn,Non,Oui
Qwen,Epit,34,2,0,1,1,10,3,rouge,vif,Magn,Non,Non
Qwen,Epit,34,2,0,1,1,10,4,rouge,vif,Magn,Non,Non
Qwen,Epit,34,2,0,1,1,10,5,rouge,vif,Magn,Non,Non
Qwen,Epit,35,2,0,1,1,10,1,affrontement,épreuve de force,Magn,Non,Non
Qwen,Epit,35,2,0,1,1,10,2,affrontement,épreuve de force,Magn,Non,Non
Qwen,Epit,35,2,0,1,1,10,3,affrontement,épreuve de force,Magn,Non,Non
Qwen,Epit,35,2,0,1,1,10,4,affrontement,épreuve de force,Magn,Non,Non
Qwen,Epit,35,2,0,1,1,10,5,affrontement,épreuve de force,Magn,Non,Non
Qwen,Epit,36,2,0,1,1,10,1,traduire,en justice,Redun,Non,Non
Qwen,Epit,36,2,0,1,1,10,2,traduire,en justice,Redun,Non,Non
Qwen,Epit,36,2,0,1,1,10,3,traduire,en justice,Redun,Non,Non
Qwen,Epit,36,2,0,1,1,10,4,traduire,en justice,Redun,Non,Non
Qwen,Epit,36,2,0,1,1,10,5,traduire,en justice,Redun,Non,Non
Qwen,Epit,37,2,0,1,1,10,1,bouffer,bien,Ver,Non,Non
Qwen,Epit,37,2,0,1,1,10,2,bouffer,bien,Ver,Non,Non
Qwen,Epit,37,2,0,1,1,10,3,bouffer,bien,Ver,Non,Non
Qwen,Epit,37,2,0,1,1,10,4,bouffer,bien,Ver,Non,Non
Qwen,Epit,37,2,0,1,1,10,5,bouffer,bien,Ver,Non,Non
Qwen,Epit,38,2,0,1,1,10,1,partenaire,sexuel,Redun,Non,Non
Qwen,Epit,38,2,0,1,1,10,2,partenaire,sexuel,Redun,Non,Non
Qwen,Epit,38,2,0,1,1,10,3,partenaire,sexuel,Redun,Non,Non
Qwen,Epit,38,2,0,1,1,10,4,partenaire,sexuel,Redun,Non,Non
Qwen,Epit,38,2,0,1,1,10,5,partenaire,sexuel,Redun,Non,Non
Qwen,Epit,39,2,0,1,1,10,1,crime,abominable,Magn,Non,Non
Qwen,Epit,39,2,0,1,1,10,2,crime,abominable,Magn,Non,Non
Qwen,Epit,39,2,0,1,1,10,3,crime,abominable,Magn,Non,Non
Qwen,Epit,39,2,0,1,1,10,4,crime,abominable,Magn,Non,Non
Qwen,Epit,39,2,0,1,1,10,5,crime,abominable,Magn,Non,Non
Qwen,Epit,40,2,0,1,1,10,1,désirer,sexuellement,Redun,Non,Non
Qwen,Epit,40,2,0,1,1,10,2,désirer,sexuellement,Redun,Non,Non
Qwen,Epit,40,2,0,1,1,10,3,désirer,sexuellement,Redun,Non,Non
Qwen,Epit,40,2,0,1,1,10,4,désirer,sexuellement,Redun,Non,Non
Qwen,Epit,40,2,0,1,1,10,5,désirer,sexuellement,Redun,Non,Non
Qwen,Epit,41,3,0,1,1,10,1,pompe,à eau,Epit,Oui,Non
Qwen,Epit,41,3,0,1,1,10,2,pompe,à eau,Epit,Oui,Non
Qwen,Epit,41,3,0,1,1,10,3,pompe,à eau,Epit,Oui,Non
Qwen,Epit,41,3,0,1,1,10,4,pompe,à eau,Epit,Oui,Non
Qwen,Epit,41,3,0,1,1,10,5,pompe,à eau,Epit,Oui,Non
Qwen,Epit,42,3,0,1,1,10,1,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,42,3,0,1,1,10,2,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,42,3,0,1,1,10,3,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,42,3,0,1,1,10,4,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,42,3,0,1,1,10,5,grand-père,vieux,Epit,Oui,Non
Qwen,Epit,43,3,0,1,1,10,1,porc,sale,Epit,Oui,Non
Qwen,Epit,43,3,0,1,1,10,2,porc,sale,Epit,Oui,Non
Qwen,Epit,43,3,0,1,1,10,3,porc,sale,Epit,Oui,Non
Qwen,Epit,43,3,0,1,1,10,4,porc,sale,Epit,Oui,Non
Qwen,Epit,43,3,0,1,1,10,5,porc,sale,Epit,Oui,Non
Qwen,Epit,44,3,0,1,1,10,1,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,44,3,0,1,1,10,2,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,44,3,0,1,1,10,3,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,44,3,0,1,1,10,4,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,44,3,0,1,1,10,5,bouclier humain,véritable,Epit,Oui,Oui
Qwen,Epit,45,3,0,1,1,10,1,orage,gros,Epit,Oui,Oui
Qwen,Epit,45,3,0,1,1,10,2,orage,gros,Epit,Oui,Oui
Qwen,Epit,45,3,0,1,1,10,3,orage,gros,Epit,Oui,Oui
Qwen,Epit,45,3,0,1,1,10,4,orage,gros,Epit,Oui,Oui
Qwen,Epit,45,3,0,1,1,10,5,orage,gros,Epit,Oui,Oui
Qwen,Epit,46,3,0,1,1,10,1,tempête,véritable,Epit,Oui,Non
Qwen,Epit,46,3,0,1,1,10,2,tempête,véritable,Epit,Oui,Non
Qwen,Epit,46,3,0,1,1,10,3,tempête,véritable,Epit,Oui,Non
Qwen,Epit,46,3,0,1,1,10,4,tempête,véritable,Epit,Oui,Non
Qwen,Epit,46,3,0,1,1,10,5,tempête,véritable,Epit,Oui,Non
Qwen,Epit,47,3,0,1,1,10,1,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,47,3,0,1,1,10,2,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,47,3,0,1,1,10,3,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,47,3,0,1,1,10,4,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,47,3,0,1,1,10,5,grand-mère,vieille,Epit,Oui,Non
Qwen,Epit,48,3,0,1,1,10,1,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,48,3,0,1,1,10,2,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,48,3,0,1,1,10,3,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,48,3,0,1,1,10,4,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,48,3,0,1,1,10,5,hold-up,véritable,Epit,Oui,Non
Qwen,Epit,49,3,0,1,1,10,1,nuage,petit,Epit,Oui,Non
Qwen,Epit,49,3,0,1,1,10,2,nuage,petit,Epit,Oui,Non
Qwen,Epit,49,3,0,1,1,10,3,nuage,petit,Epit,Oui,Non
Qwen,Epit,49,3,0,1,1,10,4,nuage,petit,Epit,Oui,Non
Qwen,Epit,49,3,0,1,1,10,5,nuage,petit,Epit,Oui,Non
Qwen,Epit,50,3,0,1,1,10,1,collabo,sale,Epit,Oui,Non
Qwen,Epit,50,3,0,1,1,10,2,collabo,sale,Epit,Oui,Non
Qwen,Epit,50,3,0,1,1,10,3,collabo,sale,Epit,Oui,Non
Qwen,Epit,50,3,0,1,1,10,4,collabo,sale,Epit,Oui,Non
Qwen,Epit,50,3,0,1,1,10,5,collabo,sale,Epit,Oui,Non
Qwen,Epit,51,3,0,1,1,10,1,poitrine,au creux,Loc_in,Non,Non
Qwen,Epit,51,3,0,1,1,10,2,poitrine,au creux,Loc_in,Non,Non
Qwen,Epit,51,3,0,1,1,10,3,poitrine,au creux,Loc_in,Non,Non
Qwen,Epit,51,3,0,1,1,10,4,poitrine,au creux,Loc_in,Non,Non
Qwen,Epit,51,3,0,1,1,10,5,poitrine,au creux,Loc_in,Non,Non
Qwen,Epit,52,3,0,1,1,10,1,dizaine,chapelet,Mult,Non,Non
Qwen,Epit,52,3,0,1,1,10,2,dizaine,chapelet,Mult,Non,Non
Qwen,Epit,52,3,0,1,1,10,3,dizaine,chapelet,Mult,Non,Non
Qwen,Epit,52,3,0,1,1,10,4,dizaine,chapelet,Mult,Non,Non
Qwen,Epit,52,3,0,1,1,10,5,dizaine,chapelet,Mult,Non,Non
Qwen,Epit,53,3,0,1,1,10,1,dent,solides,Ver,Non,Non
Qwen,Epit,53,3,0,1,1,10,2,dent,solides,Ver,Non,Non
Qwen,Epit,53,3,0,1,1,10,3,dent,solides,Ver,Non,Non
Qwen,Epit,53,3,0,1,1,10,4,dent,solides,Ver,Non,Non
Qwen,Epit,53,3,0,1,1,10,5,dent,solides,Ver,Non,Non
Qwen,Epit,54,3,0,1,1,10,1,mouche,tuer,LiquFunc_0,Non,Non
Qwen,Epit,54,3,0,1,1,10,2,mouche,tuer,LiquFunc_0,Non,Non
Qwen,Epit,54,3,0,1,1,10,3,mouche,tuer,LiquFunc_0,Non,Non
Qwen,Epit,54,3,0,1,1,10,4,mouche,tuer,LiquFunc_0,Non,Non
Qwen,Epit,54,3,0,1,1,10,5,mouche,tuer,LiquFunc_0,Non,Non
Qwen,Epit,55,3,0,1,1,10,1,vent,brin,Sing,Non,Non
Qwen,Epit,55,3,0,1,1,10,2,vent,brin,Sing,Non,Non
Qwen,Epit,55,3,0,1,1,10,3,vent,brin,Sing,Non,Non
Qwen,Epit,55,3,0,1,1,10,4,vent,brin,Sing,Non,Non
Qwen,Epit,55,3,0,1,1,10,5,vent,brin,Sing,Non,Non
Qwen,Epit,56,3,0,1,1,10,1,infarctus,du myocarde,Redun,Non,Non
Qwen,Epit,56,3,0,1,1,10,2,infarctus,du myocarde,Redun,Non,Non
Qwen,Epit,56,3,0,1,1,10,3,infarctus,du myocarde,Redun,Non,Non
Qwen,Epit,56,3,0,1,1,10,4,infarctus,du myocarde,Redun,Non,Non
Qwen,Epit,56,3,0,1,1,10,5,infarctus,du myocarde,Redun,Non,Non
Qwen,Epit,57,3,0,1,1,10,1,sujet,syntaxique,Redun,Non,Non
Qwen,Epit,57,3,0,1,1,10,2,sujet,syntaxique,Redun,Non,Non
Qwen,Epit,57,3,0,1,1,10,3,sujet,syntaxique,Redun,Non,Non
Qwen,Epit,57,3,0,1,1,10,4,sujet,syntaxique,Redun,Non,Non
Qwen,Epit,57,3,0,1,1,10,5,sujet,syntaxique,Redun,Non,Non
Qwen,Epit,58,3,0,1,1,10,1,pluie,frapper,Func_2,Non,Non
Qwen,Epit,58,3,0,1,1,10,2,pluie,frapper,Func_2,Non,Non
Qwen,Epit,58,3,0,1,1,10,3,pluie,frapper,Func_2,Non,Non
Qwen,Epit,58,3,0,1,1,10,4,pluie,frapper,Func_2,Non,Non
Qwen,Epit,58,3,0,1,1,10,5,pluie,frapper,Func_2,Non,Non
Qwen,Epit,59,3,0,1,1,10,1,rivière,naviguer,Real_Ω,Non,Non
Qwen,Epit,59,3,0,1,1,10,2,rivière,naviguer,Real_Ω,Non,Non
Qwen,Epit,59,3,0,1,1,10,3,rivière,naviguer,Real_Ω,Non,Non
Qwen,Epit,59,3,0,1,1,10,4,rivière,naviguer,Real_Ω,Non,Non
Qwen,Epit,59,3,0,1,1,10,5,rivière,naviguer,Real_Ω,Non,Non
Qwen,Epit,60,3,0,1,1,10,1,éléphant,troupeau,Mult,Non,Non
Qwen,Epit,60,3,0,1,1,10,2,éléphant,troupeau,Mult,Non,Non
Qwen,Epit,60,3,0,1,1,10,3,éléphant,troupeau,Mult,Non,Non
Qwen,Epit,60,3,0,1,1,10,4,éléphant,troupeau,Mult,Non,Non
Qwen,Epit,60,3,0,1,1,10,5,éléphant,troupeau,Mult,Non,Non
Qwen,Redun,1,1,0,1,1,10,1,équation,chimique,Redun,Oui,Oui
Qwen,Redun,1,1,0,1,1,10,2,équation,chimique,Redun,Oui,Oui
Qwen,Redun,1,1,0,1,1,10,3,équation,chimique,Redun,Oui,Oui
Qwen,Redun,1,1,0,1,1,10,4,équation,chimique,Redun,Oui,Oui
Qwen,Redun,1,1,0,1,1,10,5,équation,chimique,Redun,Oui,Oui
Qwen,Redun,2,1,0,1,1,10,1,pile,électrique,Redun,Oui,Non
Qwen,Redun,2,1,0,1,1,10,2,pile,électrique,Redun,Oui,Non
Qwen,Redun,2,1,0,1,1,10,3,pile,électrique,Redun,Oui,Non
Qwen,Redun,2,1,0,1,1,10,4,pile,électrique,Redun,Oui,Non
Qwen,Redun,2,1,0,1,1,10,5,pile,électrique,Redun,Oui,Non
Qwen,Redun,3,1,0,1,1,10,1,dé,à jouer,Redun,Oui,Non
Qwen,Redun,3,1,0,1,1,10,2,dé,à jouer,Redun,Oui,Non
Qwen,Redun,3,1,0,1,1,10,3,dé,à jouer,Redun,Oui,Non
Qwen,Redun,3,1,0,1,1,10,4,dé,à jouer,Redun,Oui,Non
Qwen,Redun,3,1,0,1,1,10,5,dé,à jouer,Redun,Oui,Non
Qwen,Redun,4,1,0,1,1,10,1,fonction,mathématique,Redun,Oui,Non
Qwen,Redun,4,1,0,1,1,10,2,fonction,mathématique,Redun,Oui,Non
Qwen,Redun,4,1,0,1,1,10,3,fonction,mathématique,Redun,Oui,Non
Qwen,Redun,4,1,0,1,1,10,4,fonction,mathématique,Redun,Oui,Non
Qwen,Redun,4,1,0,1,1,10,5,fonction,mathématique,Redun,Oui,Non
Qwen,Redun,5,1,0,1,1,10,1,dégoût,physique,Redun,Oui,Non
Qwen,Redun,5,1,0,1,1,10,2,dégoût,physique,Redun,Oui,Non
Qwen,Redun,5,1,0,1,1,10,3,dégoût,physique,Redun,Oui,Non
Qwen,Redun,5,1,0,1,1,10,4,dégoût,physique,Redun,Oui,Non
Qwen,Redun,5,1,0,1,1,10,5,dégoût,physique,Redun,Oui,Non
Qwen,Redun,6,1,0,1,1,10,1,carte,à jouer,Redun,Oui,Non
Qwen,Redun,6,1,0,1,1,10,2,carte,à jouer,Redun,Oui,Non
Qwen,Redun,6,1,0,1,1,10,3,carte,à jouer,Redun,Oui,Non
Qwen,Redun,6,1,0,1,1,10,4,carte,à jouer,Redun,Oui,Non
Qwen,Redun,6,1,0,1,1,10,5,carte,à jouer,Redun,Oui,Non
Qwen,Redun,7,1,0,1,1,10,1,tabouret,de pied,Redun,Oui,Non
Qwen,Redun,7,1,0,1,1,10,2,tabouret,de pied,Redun,Oui,Non
Qwen,Redun,7,1,0,1,1,10,3,tabouret,de pied,Redun,Oui,Non
Qwen,Redun,7,1,0,1,1,10,4,tabouret,de pied,Redun,Oui,Non
Qwen,Redun,7,1,0,1,1,10,5,tabouret,de pied,Redun,Oui,Non
Qwen,Redun,8,1,0,1,1,10,1,réactif,chimique,Redun,Oui,Non
Qwen,Redun,8,1,0,1,1,10,2,réactif,chimique,Redun,Oui,Non
Qwen,Redun,8,1,0,1,1,10,3,réactif,chimique,Redun,Oui,Non
Qwen,Redun,8,1,0,1,1,10,4,réactif,chimique,Redun,Oui,Non
Qwen,Redun,8,1,0,1,1,10,5,réactif,chimique,Redun,Oui,Non
Qwen,Redun,9,1,0,1,1,10,1,retenue,d’eau,Redun,Oui,Oui
Qwen,Redun,9,1,0,1,1,10,2,retenue,d’eau,Redun,Oui,Oui
Qwen,Redun,9,1,0,1,1,10,3,retenue,d’eau,Redun,Oui,Oui
Qwen,Redun,9,1,0,1,1,10,4,retenue,d’eau,Redun,Oui,Oui
Qwen,Redun,9,1,0,1,1,10,5,retenue,d’eau,Redun,Oui,Oui
Qwen,Redun,10,1,0,1,1,10,1,élément,chimique,Redun,Oui,Non
Qwen,Redun,10,1,0,1,1,10,2,élément,chimique,Redun,Oui,Non
Qwen,Redun,10,1,0,1,1,10,3,élément,chimique,Redun,Oui,Non
Qwen,Redun,10,1,0,1,1,10,4,élément,chimique,Redun,Oui,Non
Qwen,Redun,10,1,0,1,1,10,5,élément,chimique,Redun,Oui,Non
Qwen,Redun,11,1,0,1,1,10,1,corbeau,noir,Epit,Non,Non
Qwen,Redun,11,1,0,1,1,10,2,corbeau,noir,Epit,Non,Non
Qwen,Redun,11,1,0,1,1,10,3,corbeau,noir,Epit,Non,Non
Qwen,Redun,11,1,0,1,1,10,4,corbeau,noir,Epit,Non,Non
Qwen,Redun,11,1,0,1,1,10,5,corbeau,noir,Epit,Non,Non
Qwen,Redun,12,1,0,1,1,10,1,tempête,véritable,Epit,Non,Non
Qwen,Redun,12,1,0,1,1,10,2,tempête,véritable,Epit,Non,Non
Qwen,Redun,12,1,0,1,1,10,3,tempête,véritable,Epit,Non,Non
Qwen,Redun,12,1,0,1,1,10,4,tempête,véritable,Epit,Non,Non
Qwen,Redun,12,1,0,1,1,10,5,tempête,véritable,Epit,Non,Non
Qwen,Redun,13,1,0,1,1,10,1,pompe,à eau,Epit,Non,Non
Qwen,Redun,13,1,0,1,1,10,2,pompe,à eau,Epit,Non,Non
Qwen,Redun,13,1,0,1,1,10,3,pompe,à eau,Epit,Non,Non
Qwen,Redun,13,1,0,1,1,10,4,pompe,à eau,Epit,Non,Non
Qwen,Redun,13,1,0,1,1,10,5,pompe,à eau,Epit,Non,Non
Qwen,Redun,14,1,0,1,1,10,1,filou,petit,Epit,Non,Non
Qwen,Redun,14,1,0,1,1,10,2,filou,petit,Epit,Non,Non
Qwen,Redun,14,1,0,1,1,10,3,filou,petit,Epit,Non,Non
Qwen,Redun,14,1,0,1,1,10,4,filou,petit,Epit,Non,Non
Qwen,Redun,14,1,0,1,1,10,5,filou,petit,Epit,Non,Non
Qwen,Redun,15,1,0,1,1,10,1,conte de fées,vrai,Epit,Non,Non
Qwen,Redun,15,1,0,1,1,10,2,conte de fées,vrai,Epit,Non,Non
Qwen,Redun,15,1,0,1,1,10,3,conte de fées,vrai,Epit,Non,Non
Qwen,Redun,15,1,0,1,1,10,4,conte de fées,vrai,Epit,Non,Non
Qwen,Redun,15,1,0,1,1,10,5,conte de fées,vrai,Epit,Non,Non
Qwen,Redun,16,1,0,1,1,10,1,grand-mère,vieille,Epit,Non,Non
Qwen,Redun,16,1,0,1,1,10,2,grand-mère,vieille,Epit,Non,Non
Qwen,Redun,16,1,0,1,1,10,3,grand-mère,vieille,Epit,Non,Non
Qwen,Redun,16,1,0,1,1,10,4,grand-mère,vieille,Epit,Non,Non
Qwen,Redun,16,1,0,1,1,10,5,grand-mère,vieille,Epit,Non,Non
Qwen,Redun,17,1,0,1,1,10,1,conte de fées,véritable,Epit,Non,Non
Qwen,Redun,17,1,0,1,1,10,2,conte de fées,véritable,Epit,Non,Non
Qwen,Redun,17,1,0,1,1,10,3,conte de fées,véritable,Epit,Non,Non
Qwen,Redun,17,1,0,1,1,10,4,conte de fées,véritable,Epit,Non,Non
Qwen,Redun,17,1,0,1,1,10,5,conte de fées,véritable,Epit,Non,Non
Qwen,Redun,18,1,0,1,1,10,1,tempête,grande,Epit,Non,Non
Qwen,Redun,18,1,0,1,1,10,2,tempête,grande,Epit,Non,Non
Qwen,Redun,18,1,0,1,1,10,3,tempête,grande,Epit,Non,Non
Qwen,Redun,18,1,0,1,1,10,4,tempête,grande,Epit,Non,Non
Qwen,Redun,18,1,0,1,1,10,5,tempête,grande,Epit,Non,Non
Qwen,Redun,19,1,0,1,1,10,1,bouclier humain,véritable,Epit,Non,Non
Qwen,Redun,19,1,0,1,1,10,2,bouclier humain,véritable,Epit,Non,Non
Qwen,Redun,19,1,0,1,1,10,3,bouclier humain,véritable,Epit,Non,Non
