model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
meta-llama,N_dériv_ajout_de_sens,18,1,0,1,1,10,3,clair,clair,S_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,18,1,0,1,1,10,4,clair,clair,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,19,1,0,1,1,10,1,avancer,avancée,S_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,19,1,0,1,1,10,2,avancer,avancée,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,19,1,0,1,1,10,3,avancer,avancée,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,19,1,0,1,1,10,4,avancer,avancée,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,20,1,0,1,1,10,1,travailler,travail,S_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,20,1,0,1,1,10,2,travailler,travail,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,20,1,0,1,1,10,3,travailler,travail,S_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,20,1,0,1,1,10,4,travailler,travail,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,21,2,0,1,1,10,1,collège,collégienne,S_3,Oui,Non
meta-llama,N_dériv_ajout_de_sens,21,2,0,1,1,10,2,collège,collégienne,S_3,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,21,2,0,1,1,10,3,collège,collégienne,S_3,Oui,Non
meta-llama,N_dériv_ajout_de_sens,21,2,0,1,1,10,4,collège,collégienne,S_3,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,21,2,0,1,1,10,5,collège,collégienne,S_3,Oui,Non
meta-llama,N_dériv_ajout_de_sens,22,2,0,1,1,10,1,ping-pong,ping-pong,S_instr,Oui,Non
meta-llama,N_dériv_ajout_de_sens,22,2,0,1,1,10,3,ping-pong,ping-pong,S_instr,Oui,Non
meta-llama,N_dériv_ajout_de_sens,22,2,0,1,1,10,4,ping-pong,ping-pong,S_instr,Oui,Non
meta-llama,N_dériv_ajout_de_sens,23,2,0,1,1,10,1,concevoir,conceptrice,S_1,Oui,Non
meta-llama,N_dériv_ajout_de_sens,23,2,0,1,1,10,2,concevoir,conceptrice,S_1,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,23,2,0,1,1,10,3,concevoir,conceptrice,S_1,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,23,2,0,1,1,10,4,concevoir,conceptrice,S_1,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,24,2,0,1,1,10,1,cadavre,cercueil,S_loc,Oui,Non
meta-llama,N_dériv_ajout_de_sens,24,2,0,1,1,10,3,cadavre,cercueil,S_loc,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,24,2,0,1,1,10,4,cadavre,cercueil,S_loc,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,25,2,0,1,1,10,1,remuscler,muscle,S_2,Oui,Non
meta-llama,N_dériv_ajout_de_sens,25,2,0,1,1,10,2,remuscler,muscle,S_2,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,25,2,0,1,1,10,3,remuscler,muscle,S_2,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,25,2,0,1,1,10,4,remuscler,muscle,S_2,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,26,2,0,1,1,10,1,corbeau,nid,S_loc,Oui,Non
meta-llama,N_dériv_ajout_de_sens,26,2,0,1,1,10,2,corbeau,nid,S_loc,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,26,2,0,1,1,10,3,corbeau,nid,S_loc,Oui,Non
meta-llama,N_dériv_ajout_de_sens,26,2,0,1,1,10,4,corbeau,nid,S_loc,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,27,2,0,1,1,10,1,amateur,amatrice,S_1,Oui,Non
meta-llama,N_dériv_ajout_de_sens,27,2,0,1,1,10,3,amateur,amatrice,S_1,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,27,2,0,1,1,10,4,amateur,amatrice,S_1,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,28,2,0,1,1,10,1,malade,maladie,S_2,Oui,Non
meta-llama,N_dériv_ajout_de_sens,28,2,0,1,1,10,2,malade,maladie,S_2,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,28,2,0,1,1,10,3,malade,maladie,S_2,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,28,2,0,1,1,10,4,malade,maladie,S_2,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,29,2,0,1,1,10,1,combat,sport de combat,S_3,Oui,Non
meta-llama,N_dériv_ajout_de_sens,29,2,0,1,1,10,3,combat,sport de combat,S_3,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,29,2,0,1,1,10,4,combat,sport de combat,S_3,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,30,2,0,1,1,10,1,déprimer,déprime,S_res,Oui,Non
meta-llama,N_dériv_ajout_de_sens,30,2,0,1,1,10,3,déprimer,déprime,S_res,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,30,2,0,1,1,10,4,déprimer,déprime,S_res,Oui,Oui
meta-llama,N_dériv_ajout_de_sens,31,2,0,1,1,10,1,nippon,japonais,Syn,Non,Non
meta-llama,N_dériv_ajout_de_sens,31,2,0,1,1,10,2,nippon,japonais,Syn,Non,Oui
meta-llama,N_dériv_ajout_de_sens,31,2,0,1,1,10,3,nippon,japonais,Syn,Non,Non
meta-llama,N_dériv_ajout_de_sens,31,2,0,1,1,10,4,nippon,japonais,Syn,Non,Oui
meta-llama,N_dériv_ajout_de_sens,32,2,0,1,1,10,1,malhonnêteté,malhonnête,A_1,Non,Non
meta-llama,N_dériv_ajout_de_sens,32,2,0,1,1,10,2,malhonnêteté,malhonnête,A_1,Non,Oui
meta-llama,N_dériv_ajout_de_sens,32,2,0,1,1,10,3,malhonnêteté,malhonnête,A_1,Non,Oui
meta-llama,N_dériv_ajout_de_sens,32,2,0,1,1,10,4,malhonnêteté,malhonnête,A_1,Non,Oui
meta-llama,N_dériv_ajout_de_sens,33,2,0,1,1,10,1,chaotique,chaos,S_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,33,2,0,1,1,10,2,chaotique,chaos,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,33,2,0,1,1,10,3,chaotique,chaos,S_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,33,2,0,1,1,10,4,chaotique,chaos,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,34,2,0,1,1,10,1,résister,résistance,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,34,2,0,1,1,10,2,résister,résistance,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,34,2,0,1,1,10,3,résister,résistance,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,34,2,0,1,1,10,4,résister,résistance,S_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,35,2,0,1,1,10,1,souple,souplement,Adv_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,35,2,0,1,1,10,3,souple,souplement,Adv_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,35,2,0,1,1,10,4,souple,souplement,Adv_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,36,2,0,1,1,10,1,sexe féminin,sexe masculin,Contr,Non,Non
meta-llama,N_dériv_ajout_de_sens,36,2,0,1,1,10,2,sexe féminin,sexe masculin,Contr,Non,Oui
meta-llama,N_dériv_ajout_de_sens,36,2,0,1,1,10,3,sexe féminin,sexe masculin,Contr,Non,Non
meta-llama,N_dériv_ajout_de_sens,36,2,0,1,1,10,4,sexe féminin,sexe masculin,Contr,Non,Oui
meta-llama,N_dériv_ajout_de_sens,37,2,0,1,1,10,1,franchise,franchement,Adv_1,Non,Non
meta-llama,N_dériv_ajout_de_sens,37,2,0,1,1,10,3,franchise,franchement,Adv_1,Non,Non
meta-llama,N_dériv_ajout_de_sens,37,2,0,1,1,10,4,franchise,franchement,Adv_1,Non,Oui
meta-llama,N_dériv_ajout_de_sens,38,2,0,1,1,10,1,annulation,annuler,V_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,38,2,0,1,1,10,2,annulation,annuler,V_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,38,2,0,1,1,10,3,annulation,annuler,V_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,38,2,0,1,1,10,4,annulation,annuler,V_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,39,2,0,1,1,10,1,prénommer,se prénommer,Result_2,Non,Non
meta-llama,N_dériv_ajout_de_sens,39,2,0,1,1,10,2,prénommer,se prénommer,Result_2,Non,Oui
meta-llama,N_dériv_ajout_de_sens,39,2,0,1,1,10,3,prénommer,se prénommer,Result_2,Non,Non
meta-llama,N_dériv_ajout_de_sens,39,2,0,1,1,10,4,prénommer,se prénommer,Result_2,Non,Oui
meta-llama,N_dériv_ajout_de_sens,40,2,0,1,1,10,1,fils,filialement,Adv_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,40,2,0,1,1,10,2,fils,filialement,Adv_0,Non,Oui
meta-llama,N_dériv_ajout_de_sens,40,2,0,1,1,10,3,fils,filialement,Adv_0,Non,Non
meta-llama,N_dériv_ajout_de_sens,40,2,0,1,1,10,4,fils,filialement,Adv_0,Non,Oui
meta-llama,S_i,1,1,0,1,1,10,1,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,1,1,0,1,1,10,2,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,1,1,0,1,1,10,3,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,1,1,0,1,1,10,4,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,1,1,0,1,1,10,5,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,2,1,0,1,1,10,1,service,cliente,S_2,Oui,Non
meta-llama,S_i,2,1,0,1,1,10,2,service,cliente,S_2,Oui,Oui
meta-llama,S_i,2,1,0,1,1,10,3,service,cliente,S_2,Oui,Non
meta-llama,S_i,2,1,0,1,1,10,4,service,cliente,S_2,Oui,Oui
meta-llama,S_i,2,1,0,1,1,10,5,service,cliente,S_2,Oui,Non
meta-llama,S_i,3,1,0,1,1,10,1,pâtisserie,cliente,S_3,Oui,Non
meta-llama,S_i,3,1,0,1,1,10,2,pâtisserie,cliente,S_3,Oui,Oui
meta-llama,S_i,3,1,0,1,1,10,3,pâtisserie,cliente,S_3,Oui,Non
meta-llama,S_i,3,1,0,1,1,10,4,pâtisserie,cliente,S_3,Oui,Oui
meta-llama,S_i,4,1,0,1,1,10,1,contenant,contenu,S_2,Oui,Non
meta-llama,S_i,4,1,0,1,1,10,2,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,4,1,0,1,1,10,3,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,4,1,0,1,1,10,4,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,5,1,0,1,1,10,1,collection,automne,S_2,Oui,Non
meta-llama,S_i,5,1,0,1,1,10,2,collection,automne,S_2,Oui,Oui
meta-llama,S_i,5,1,0,1,1,10,3,collection,automne,S_2,Oui,Non
meta-llama,S_i,5,1,0,1,1,10,4,collection,automne,S_2,Oui,Non
meta-llama,S_i,6,1,0,1,1,10,1,ordonnance,médicament,S_3,Oui,Non
meta-llama,S_i,6,1,0,1,1,10,2,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,6,1,0,1,1,10,3,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,6,1,0,1,1,10,4,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,6,1,0,1,1,10,5,ordonnance,médicament,S_3,Oui,Non
meta-llama,S_i,7,1,0,1,1,10,1,orgueil,objet,S_2,Oui,Non
meta-llama,S_i,7,1,0,1,1,10,2,orgueil,objet,S_2,Oui,Oui
meta-llama,S_i,7,1,0,1,1,10,3,orgueil,objet,S_2,Oui,Non
meta-llama,S_i,7,1,0,1,1,10,4,orgueil,objet,S_2,Oui,Oui
meta-llama,S_i,8,1,0,1,1,10,1,coiffeuse,client,S_2,Oui,Non
meta-llama,S_i,8,1,0,1,1,10,2,coiffeuse,client,S_2,Oui,Oui
meta-llama,S_i,8,1,0,1,1,10,3,coiffeuse,client,S_2,Oui,Non
meta-llama,S_i,8,1,0,1,1,10,4,coiffeuse,client,S_2,Oui,Oui
meta-llama,S_i,9,1,0,1,1,10,1,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,9,1,0,1,1,10,2,pâtisserie,pâtisserie,S_2,Oui,Oui
meta-llama,S_i,9,1,0,1,1,10,3,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,9,1,0,1,1,10,4,pâtisserie,pâtisserie,S_2,Oui,Oui
meta-llama,S_i,9,1,0,1,1,10,5,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,10,1,0,1,1,10,1,vendre,acheteur,S_3,Oui,Non
meta-llama,S_i,10,1,0,1,1,10,2,vendre,acheteur,S_3,Oui,Oui
meta-llama,S_i,10,1,0,1,1,10,3,vendre,acheteur,S_3,Oui,Non
meta-llama,S_i,10,1,0,1,1,10,4,vendre,acheteur,S_3,Oui,Oui
meta-llama,S_i,11,1,0,1,1,10,1,cheval,stalle,S_loc,Non,Non
meta-llama,S_i,11,1,0,1,1,10,2,cheval,stalle,S_loc,Non,Oui
meta-llama,S_i,11,1,0,1,1,10,3,cheval,stalle,S_loc,Non,Non
meta-llama,S_i,11,1,0,1,1,10,4,cheval,stalle,S_loc,Non,Oui
meta-llama,S_i,12,1,0,1,1,10,1,toilette,salle de douche,S_loc,Non,Non
meta-llama,S_i,12,1,0,1,1,10,2,toilette,salle de douche,S_loc,Non,Oui
meta-llama,S_i,12,1,0,1,1,10,3,toilette,salle de douche,S_loc,Non,Non
meta-llama,S_i,12,1,0,1,1,10,4,toilette,salle de douche,S_loc,Non,Oui
meta-llama,S_i,13,1,0,1,1,10,1,déboucher,tire-bouchon,S_instr,Non,Oui
meta-llama,S_i,13,1,0,1,1,10,2,déboucher,tire-bouchon,S_instr,Non,Oui
meta-llama,S_i,13,1,0,1,1,10,3,déboucher,tire-bouchon,S_instr,Non,Oui
meta-llama,S_i,13,1,0,1,1,10,4,déboucher,tire-bouchon,S_instr,Non,Oui
meta-llama,S_i,14,1,0,1,1,10,1,corbeau,nid,S_loc,Non,Non
meta-llama,S_i,14,1,0,1,1,10,3,corbeau,nid,S_loc,Non,Non
meta-llama,S_i,14,1,0,1,1,10,4,corbeau,nid,S_loc,Non,Oui
meta-llama,S_i,15,1,0,1,1,10,1,douche,cabinet de toilette,S_loc,Non,Non
meta-llama,S_i,15,1,0,1,1,10,2,douche,cabinet de toilette,S_loc,Non,Oui
meta-llama,S_i,15,1,0,1,1,10,3,douche,cabinet de toilette,S_loc,Non,Non
meta-llama,S_i,15,1,0,1,1,10,4,douche,cabinet de toilette,S_loc,Non,Oui
meta-llama,S_i,15,1,0,1,1,10,5,douche,cabinet de toilette,S_loc,Non,Non
meta-llama,S_i,16,1,0,1,1,10,1,bilan,~,S_res,Non,Non
meta-llama,S_i,16,1,0,1,1,10,2,bilan,~,S_res,Non,Oui
meta-llama,S_i,16,1,0,1,1,10,3,bilan,~,S_res,Non,Oui
meta-llama,S_i,16,1,0,1,1,10,4,bilan,~,S_res,Non,Oui
meta-llama,S_i,17,1,0,1,1,10,1,trébucher,chute,S_res,Non,Non
meta-llama,S_i,17,1,0,1,1,10,2,trébucher,chute,S_res,Non,Oui
meta-llama,S_i,17,1,0,1,1,10,3,trébucher,chute,S_res,Non,Oui
meta-llama,S_i,17,1,0,1,1,10,4,trébucher,chute,S_res,Non,Oui
meta-llama,S_i,18,1,0,1,1,10,1,toilette,affaires ,S_instr,Non,Non
meta-llama,S_i,18,1,0,1,1,10,2,toilette,affaires ,S_instr,Non,Oui
meta-llama,S_i,18,1,0,1,1,10,3,toilette,affaires ,S_instr,Non,Non
meta-llama,S_i,18,1,0,1,1,10,4,toilette,affaires ,S_instr,Non,Oui
meta-llama,S_i,19,1,0,1,1,10,1,collectionner,collection,S_res,Non,Non
meta-llama,S_i,19,1,0,1,1,10,2,collectionner,collection,S_res,Non,Oui
meta-llama,S_i,19,1,0,1,1,10,3,collectionner,collection,S_res,Non,Non
meta-llama,S_i,19,1,0,1,1,10,4,collectionner,collection,S_res,Non,Non
meta-llama,S_i,19,1,0,1,1,10,5,collectionner,collection,S_res,Non,Non
meta-llama,S_i,20,1,0,1,1,10,1,laver,lavomatique,S_loc,Non,Non
meta-llama,S_i,20,1,0,1,1,10,2,laver,lavomatique,S_loc,Non,Oui
meta-llama,S_i,20,1,0,1,1,10,3,laver,lavomatique,S_loc,Non,Oui
meta-llama,S_i,20,1,0,1,1,10,4,laver,lavomatique,S_loc,Non,Oui
meta-llama,S_i,20,1,0,1,1,10,5,laver,lavomatique,S_loc,Non,Oui
meta-llama,S_i,21,2,0,1,1,10,1,automobile,véhicule,S_2,Oui,Non
meta-llama,S_i,21,2,0,1,1,10,2,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,21,2,0,1,1,10,3,automobile,véhicule,S_2,Oui,Non
meta-llama,S_i,21,2,0,1,1,10,4,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,21,2,0,1,1,10,5,automobile,véhicule,S_2,Oui,Non
meta-llama,S_i,22,2,0,1,1,10,1,service,cliente,S_2,Oui,Non
meta-llama,S_i,22,2,0,1,1,10,2,service,cliente,S_2,Oui,Oui
meta-llama,S_i,22,2,0,1,1,10,3,service,cliente,S_2,Oui,Non
meta-llama,S_i,22,2,0,1,1,10,4,service,cliente,S_2,Oui,Oui
meta-llama,S_i,23,2,0,1,1,10,1,pâtisserie,cliente,S_3,Oui,Non
meta-llama,S_i,23,2,0,1,1,10,3,pâtisserie,cliente,S_3,Oui,Non
meta-llama,S_i,23,2,0,1,1,10,4,pâtisserie,cliente,S_3,Oui,Oui
meta-llama,S_i,24,2,0,1,1,10,1,contenant,contenu,S_2,Oui,Non
meta-llama,S_i,24,2,0,1,1,10,2,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,24,2,0,1,1,10,3,contenant,contenu,S_2,Oui,Non
meta-llama,S_i,24,2,0,1,1,10,4,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,25,2,0,1,1,10,1,collection,automne,S_2,Oui,Non
meta-llama,S_i,25,2,0,1,1,10,3,collection,automne,S_2,Oui,Non
meta-llama,S_i,25,2,0,1,1,10,4,collection,automne,S_2,Oui,Non
meta-llama,S_i,26,2,0,1,1,10,1,ordonnance,médicament,S_3,Oui,Non
meta-llama,S_i,26,2,0,1,1,10,2,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,26,2,0,1,1,10,3,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,26,2,0,1,1,10,4,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,27,2,0,1,1,10,1,orgueil,objet,S_2,Oui,Non
meta-llama,S_i,27,2,0,1,1,10,2,orgueil,objet,S_2,Oui,Oui
meta-llama,S_i,27,2,0,1,1,10,3,orgueil,objet,S_2,Oui,Non
meta-llama,S_i,27,2,0,1,1,10,4,orgueil,objet,S_2,Oui,Oui
meta-llama,S_i,27,2,0,1,1,10,5,orgueil,objet,S_2,Oui,Non
meta-llama,S_i,28,2,0,1,1,10,1,coiffeuse,client,S_2,Oui,Non
meta-llama,S_i,28,2,0,1,1,10,2,coiffeuse,client,S_2,Oui,Oui
meta-llama,S_i,28,2,0,1,1,10,3,coiffeuse,client,S_2,Oui,Non
meta-llama,S_i,28,2,0,1,1,10,4,coiffeuse,client,S_2,Oui,Oui
meta-llama,S_i,29,2,0,1,1,10,1,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,29,2,0,1,1,10,2,pâtisserie,pâtisserie,S_2,Oui,Oui
meta-llama,S_i,29,2,0,1,1,10,3,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,29,2,0,1,1,10,4,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,30,2,0,1,1,10,1,vendre,acheteur,S_3,Oui,Non
meta-llama,S_i,30,2,0,1,1,10,2,vendre,acheteur,S_3,Oui,Oui
meta-llama,S_i,30,2,0,1,1,10,3,vendre,acheteur,S_3,Oui,Non
meta-llama,S_i,30,2,0,1,1,10,4,vendre,acheteur,S_3,Oui,Oui
meta-llama,S_i,31,2,0,1,1,10,1,fortement,force,S_0,Non,Non
meta-llama,S_i,31,2,0,1,1,10,2,fortement,force,S_0,Non,Oui
meta-llama,S_i,31,2,0,1,1,10,3,fortement,force,S_0,Non,Non
meta-llama,S_i,31,2,0,1,1,10,4,fortement,force,S_0,Non,Oui
meta-llama,S_i,32,2,0,1,1,10,1,serpent de mer,mer,S_loc,Non,Non
meta-llama,S_i,32,2,0,1,1,10,2,serpent de mer,mer,S_loc,Non,Oui
meta-llama,S_i,32,2,0,1,1,10,3,serpent de mer,mer,S_loc,Non,Non
meta-llama,S_i,32,2,0,1,1,10,4,serpent de mer,mer,S_loc,Non,Oui
meta-llama,S_i,33,2,0,1,1,10,1,s’indigner,indignation,S_0,Non,Oui
meta-llama,S_i,33,2,0,1,1,10,3,s’indigner,indignation,S_0,Non,Oui
meta-llama,S_i,33,2,0,1,1,10,4,s’indigner,indignation,S_0,Non,Oui
meta-llama,S_i,34,2,0,1,1,10,1,s’enrhumer,rhume,S_res,Non,Non
meta-llama,S_i,34,2,0,1,1,10,2,s’enrhumer,rhume,S_res,Non,Oui
meta-llama,S_i,34,2,0,1,1,10,3,s’enrhumer,rhume,S_res,Non,Oui
meta-llama,S_i,34,2,0,1,1,10,4,s’enrhumer,rhume,S_res,Non,Oui
meta-llama,S_i,35,2,0,1,1,10,1,frotter,frottage,S_0,Non,Non
meta-llama,S_i,35,2,0,1,1,10,2,frotter,frottage,S_0,Non,Oui
meta-llama,S_i,35,2,0,1,1,10,3,frotter,frottage,S_0,Non,Oui
meta-llama,S_i,35,2,0,1,1,10,4,frotter,frottage,S_0,Non,Oui
meta-llama,S_i,35,2,0,1,1,10,5,frotter,frottage,S_0,Non,Non
meta-llama,S_i,36,2,0,1,1,10,1,enrouler,enroulement,S_res,Non,Non
meta-llama,S_i,36,2,0,1,1,10,2,enrouler,enroulement,S_res,Non,Oui
meta-llama,S_i,36,2,0,1,1,10,3,enrouler,enroulement,S_res,Non,Oui
meta-llama,S_i,36,2,0,1,1,10,4,enrouler,enroulement,S_res,Non,Oui
meta-llama,S_i,37,2,0,1,1,10,1,tragique,tragédie,S_0,Non,Non
meta-llama,S_i,37,2,0,1,1,10,2,tragique,tragédie,S_0,Non,Oui
meta-llama,S_i,37,2,0,1,1,10,3,tragique,tragédie,S_0,Non,Oui
meta-llama,S_i,37,2,0,1,1,10,4,tragique,tragédie,S_0,Non,Oui
meta-llama,S_i,37,2,0,1,1,10,5,tragique,tragédie,S_0,Non,Non
meta-llama,S_i,38,2,0,1,1,10,1,éveiller,éveil,S_0,Non,Non
meta-llama,S_i,38,2,0,1,1,10,2,éveiller,éveil,S_0,Non,Oui
meta-llama,S_i,38,2,0,1,1,10,3,éveiller,éveil,S_0,Non,Oui
meta-llama,S_i,38,2,0,1,1,10,4,éveiller,éveil,S_0,Non,Oui
meta-llama,S_i,38,2,0,1,1,10,5,éveiller,éveil,S_0,Non,Non
meta-llama,S_i,39,2,0,1,1,10,1,amputer,amputation,S_0,Non,Non
meta-llama,S_i,39,2,0,1,1,10,2,amputer,amputation,S_0,Non,Oui
meta-llama,S_i,39,2,0,1,1,10,3,amputer,amputation,S_0,Non,Oui
meta-llama,S_i,39,2,0,1,1,10,4,amputer,amputation,S_0,Non,Oui
meta-llama,S_i,39,2,0,1,1,10,5,amputer,amputation,S_0,Non,Non
meta-llama,S_i,40,2,0,1,1,10,1,espérer,espoir,S_0,Non,Non
meta-llama,S_i,40,2,0,1,1,10,3,espérer,espoir,S_0,Non,Oui
meta-llama,S_i,40,2,0,1,1,10,4,espérer,espoir,S_0,Non,Oui
meta-llama,S_i,41,3,0,1,1,10,1,automobile,véhicule,S_2,Oui,Non
meta-llama,S_i,41,3,0,1,1,10,2,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,41,3,0,1,1,10,3,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,41,3,0,1,1,10,4,automobile,véhicule,S_2,Oui,Oui
meta-llama,S_i,41,3,0,1,1,10,5,automobile,véhicule,S_2,Oui,Non
meta-llama,S_i,42,3,0,1,1,10,1,service,cliente,S_2,Oui,Non
meta-llama,S_i,42,3,0,1,1,10,2,service,cliente,S_2,Oui,Oui
meta-llama,S_i,42,3,0,1,1,10,3,service,cliente,S_2,Oui,Non
meta-llama,S_i,42,3,0,1,1,10,4,service,cliente,S_2,Oui,Oui
meta-llama,S_i,43,3,0,1,1,10,1,pâtisserie,cliente,S_3,Oui,Non
meta-llama,S_i,43,3,0,1,1,10,3,pâtisserie,cliente,S_3,Oui,Non
meta-llama,S_i,43,3,0,1,1,10,4,pâtisserie,cliente,S_3,Oui,Oui
meta-llama,S_i,44,3,0,1,1,10,1,contenant,contenu,S_2,Oui,Non
meta-llama,S_i,44,3,0,1,1,10,2,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,44,3,0,1,1,10,3,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,44,3,0,1,1,10,4,contenant,contenu,S_2,Oui,Oui
meta-llama,S_i,44,3,0,1,1,10,5,contenant,contenu,S_2,Oui,Non
meta-llama,S_i,45,3,0,1,1,10,1,collection,automne,S_2,Oui,Non
meta-llama,S_i,45,3,0,1,1,10,2,collection,automne,S_2,Oui,Oui
meta-llama,S_i,45,3,0,1,1,10,3,collection,automne,S_2,Oui,Non
meta-llama,S_i,45,3,0,1,1,10,4,collection,automne,S_2,Oui,Non
meta-llama,S_i,46,3,0,1,1,10,1,ordonnance,médicament,S_3,Oui,Non
meta-llama,S_i,46,3,0,1,1,10,2,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,46,3,0,1,1,10,3,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,46,3,0,1,1,10,4,ordonnance,médicament,S_3,Oui,Oui
meta-llama,S_i,46,3,0,1,1,10,5,ordonnance,médicament,S_3,Oui,Non
meta-llama,S_i,47,3,0,1,1,10,1,orgueil,objet,S_2,Oui,Non
meta-llama,S_i,47,3,0,1,1,10,2,orgueil,objet,S_2,Oui,Oui
meta-llama,S_i,47,3,0,1,1,10,3,orgueil,objet,S_2,Oui,Non
meta-llama,S_i,47,3,0,1,1,10,4,orgueil,objet,S_2,Oui,Oui
meta-llama,S_i,48,3,0,1,1,10,1,coiffeuse,client,S_2,Oui,Non
meta-llama,S_i,48,3,0,1,1,10,2,coiffeuse,client,S_2,Oui,Oui
meta-llama,S_i,48,3,0,1,1,10,3,coiffeuse,client,S_2,Oui,Non
meta-llama,S_i,48,3,0,1,1,10,4,coiffeuse,client,S_2,Oui,Oui
meta-llama,S_i,49,3,0,1,1,10,1,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,49,3,0,1,1,10,2,pâtisserie,pâtisserie,S_2,Oui,Oui
meta-llama,S_i,49,3,0,1,1,10,3,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,49,3,0,1,1,10,4,pâtisserie,pâtisserie,S_2,Oui,Non
meta-llama,S_i,50,3,0,1,1,10,1,vendre,acheteur,S_3,Oui,Non
meta-llama,S_i,50,3,0,1,1,10,2,vendre,acheteur,S_3,Oui,Oui
meta-llama,S_i,50,3,0,1,1,10,3,vendre,acheteur,S_3,Oui,Non
